State,District,Crop,Season,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21
TG,ADILABAD,Arhar/Tur,Kharif,,,,0.6709874968104108,0.8239900953039072,1.0079985069453703,1.1040047818290497,1.0770128354725788,1.3310123415610406,,
TG,BHADRADRI,Arhar/Tur,Kharif,,,,,,,0.44485903814262023,0.7982456140350878,1.2615769712140175,,
TG,JAGITIAL,Arhar/Tur,Kharif,,,,,,,0.9388971684053651,0.635989010989011,1.648766328011611,,
TG,JANGOAN,Arhar/Tur,Kharif,,,,,,,0.55601389491967,1.117041005563569,0.7800475059382422,,
TG,JAYASHANKAR,Arhar/Tur,Kharif,,,,,,,0.555956678700361,0.7962085308056872,0.6,,
TG,JOGULAMBA,Arhar/Tur,Kharif,,,,,,,0.5460198456449835,0.6370243964100619,0.2959720861900098,,
TG,KAMAREDDY,Arhar/Tur,Kharif,,,,,,,0.6250965250965251,1.131026925485285,1.3640259581241583,,
TG,KARIMNAGAR,Arhar/Tur,Kharif,,,,0.6781002638522428,0.7210492642354447,0.3910846953937593,0.9389140271493213,0.7978580990629184,0.6473063973063973,,
TG,KHAMMAM,Arhar/Tur,Kharif,,,,0.5729429581019687,0.5221569674319274,0.5768794862108046,0.44495412844036697,0.8318717871182341,0.8173333333333334,,
TG,KOMARAM BHEEM ASIFABAD,Arhar/Tur,Kharif,,,,,,,1.1039911308203991,0.7169851835945887,1.0409898800918445,,
TG,MAHABUBABAD,Arhar/Tur,Kharif,,,,,,,0.5560686015831134,1.0178649237472768,0.5491293532338308,,
TG,MAHBUBNAGAR,Arhar/Tur,Kharif,,,,0.47100049999137944,0.4500024842251702,0.2570028554914292,0.5459948512040342,0.8419960010052118,0.48197542367945956,,
TG,MANCHERIAL,Arhar/Tur,Kharif,,,,,,,1.1040913415794482,0.5730192719486081,0.7920087575259989,,
TG,MEDAK,Arhar/Tur,Kharif,,,,0.5769834155087404,0.3179855461115404,0.3589828133371801,0.6731141199226306,0.7038961038961039,0.5162433549911399,,
TG,MEDCHAL,Arhar/Tur,Kharif,,,,,,,0.6758620689655173,0.7972027972027972,0.6495726495726496,,
TG,MULUGU,Arhar/Tur,Kharif,,,,,,,,,0.6153846153846154,,
TG,NAGARKURNOOL,Arhar/Tur,Kharif,,,,,,,0.5460079606649496,0.6369553226696084,0.36106056667533143,,
TG,NALGONDA,Arhar/Tur,Kharif,,,,0.5730184690254897,0.47698103569376155,0.4459935155164428,0.6640157984628523,0.4910525730799155,0.33098811757348345,,
TG,NARAYANAPET,Arhar/Tur,Kharif,,,,,,,,,0.4820023553105426,,
TG,NIRMAL,Arhar/Tur,Kharif,,,,,,,1.1039388947131945,0.9360057957015214,1.0590361445783132,,
TG,NIZAMABAD,Arhar/Tur,Kharif,,,,0.5710743801652892,0.2621301775147929,0.5000989119683482,0.6253012048192771,0.7980884109916367,0.9127316198445905,,
TG,PEDDAPALLI,Arhar/Tur,Kharif,,,,,,,0.9389140271493213,0.7989949748743719,0.6490066225165563,,
TG,RAJANNA,Arhar/Tur,Kharif,,,,,,,0.9390618149934239,0.7976710334788938,0.6476608187134503,,
TG,RANGAREDDI,Arhar/Tur,Kharif,,,,0.44100655482724144,0.401011304711907,0.26798573032965584,0.6770377989200309,0.6939336904589547,0.3330815709969788,,
TG,SANGAREDDY,Arhar/Tur,Kharif,,,,,,,0.6730073568264033,0.8540104372231724,0.4479881577176692,,
TG,SIDDIPET,Arhar/Tur,Kharif,,,,,,,0.6730510752688172,0.5980598221503638,0.7120378857317445,,
TG,SURYAPET,Arhar/Tur,Kharif,,,,,,,0.6640266777824093,0.7719888493703739,0.570021299254526,,
TG,VIKARABAD,Arhar/Tur,Kharif,,,,,,,0.6769977533985996,0.7539949469754269,0.6049923851268526,,
TG,WANAPARTHY,Arhar/Tur,Kharif,,,,,,,0.5460277427490542,0.7639667778803152,0.6269817303336856,,
