State,District,Crop,Season,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21
TR,DHALAI,Arhar/Tur,Kharif,0.7727272727272727,0.7371134020618557,0.7369668246445498,0.7360730593607306,0.7369791666666666,0.7142857142857143,0.7061855670103093,0.7532203389830509,0.7962575050033355,0.848434456928839,
TR,GOMATI,Arhar/Tur,Kharif,,,0.7037037037037037,0.7112676056338029,0.7295597484276729,0.6973947895791583,0.7128463476070529,0.7444589308996089,0.799546539379475,0.8180527638190954,
TR,KHOWAI,Arhar/Tur,Kharif,,,0.7116564417177914,0.6975806451612904,0.6858974358974359,0.6458333333333334,0.6894904458598726,0.7246376811594203,0.8646296296296296,0.7458378378378379,
TR,NORTH TRIPURA,Arhar/Tur,Kharif,0.7560975609756098,0.746031746031746,0.7624309392265194,0.7195121951219512,0.7052631578947368,0.6586021505376344,0.7071320182094082,0.7302955665024631,0.7286438679245283,0.7403968253968254,
TR,SEPAHIJALA,Arhar/Tur,Kharif,,,0.8636363636363636,0.8252032520325203,0.7868852459016393,0.7411764705882353,0.7465181058495822,0.7507788161993769,0.75553264604811,0.767280701754386,
TR,SOUTH TRIPURA,Arhar/Tur,Kharif,0.7661691542288557,0.7602739726027398,0.7149321266968326,0.6231155778894473,0.703125,0.6914285714285714,0.6856677524429967,0.7124802527646129,0.727487091222031,0.7917693836978131,
TR,UNAKOTI,Arhar/Tur,Kharif,,,0.7945205479452054,0.8017241379310345,0.824,0.7766323024054983,0.7312775330396476,0.7751937984496124,0.7446412556053812,0.7523489932885906,
TR,WEST TRIPURA,Arhar/Tur,Kharif,0.7641509433962265,0.7458333333333333,0.7272727272727273,0.7247191011235955,0.6333333333333333,0.6135831381733021,0.6756198347107438,0.7148514851485148,0.7244081632653061,0.8435686274509805,
TR,DHALAI,Arhar/Tur,Kharif,1.4977168949771689,1.5218978102189782,1.6579634464751958,1.6723646723646723,1.65,1.611764705882353,1.6767371601208458,1.4985590778097984,1.7073988439306358,1.7542465753424659,
TR,GOMATI,Arhar/Tur,Kharif,,,1.326241134751773,1.3636363636363635,1.4951456310679612,1.4536082474226804,1.5326086956521738,1.1090909090909091,1.0822033898305086,1.09796875,
TR,KHOWAI,Arhar/Tur,Kharif,,,1.3636363636363635,1.4927536231884058,1.489795918367347,1.530612244897959,1.5957446808510638,1.358974358974359,1.4009803921568629,1.4063829787234041,
TR,NORTH TRIPURA,Arhar/Tur,Kharif,1.4682274247491638,1.358910891089109,1.2901554404145077,1.2743682310469313,1.3041958041958042,1.4310344827586208,1.4285714285714286,1.4663677130044843,1.3584090909090911,1.3274590163934425,
TR,SEPAHIJALA,Arhar/Tur,Kharif,,,1.25,1.5384615384615385,1.5,1.5384615384615385,1.6428571428571428,1.5,1.5042857142857142,1.0699999999999998,
TR,SOUTH TRIPURA,Arhar/Tur,Kharif,1.4708333333333334,1.4029850746268657,1.2258064516129032,1.3650793650793651,1.435897435897436,1.3880597014925373,1.5,1.3604651162790697,1.3337662337662337,1.5131914893617022,
TR,UNAKOTI,Arhar/Tur,Kharif,,,1.4130434782608696,1.4772727272727273,1.515625,1.5555555555555556,1.532258064516129,1.5357142857142858,1.4885714285714287,1.4714285714285715,
TR,WEST TRIPURA,Arhar/Tur,Kharif,1.4651162790697674,1.4285714285714286,1.2894736842105263,1.4545454545454546,1.3846153846153846,1.4166666666666667,1.5,1.4,1.4666666666666668,1.535,
TR,DHALAI,Cowpea(Lobia),Kharif,,,,,,0.7817589576547231,0.6577181208053692,0.7152466367713004,0.7977837837837838,0.8101507537688443,
TR,GOMATI,Cowpea(Lobia),Kharif,,,,,,0.7865168539325843,0.6105263157894737,0.78515625,0.9270666666666667,0.9308013937282229,
TR,KHOWAI,Cowpea(Lobia),Kharif,,,,,,0.7579787234042553,0.7002801120448179,0.7863849765258216,0.7290909090909091,0.7415211267605634,
TR,NORTH TRIPURA,Cowpea(Lobia),Kharif,,,,,,0.785513756316676,0.6498257839721254,0.7358722358722358,0.73994301994302,0.7507476635514019,
TR,SEPAHIJALA,Cowpea(Lobia),Kharif,,,,,,0.7863247863247863,0.6120401337792643,0.6747720364741642,0.7426332288401254,0.7604234527687296,
TR,SOUTH TRIPURA,Cowpea(Lobia),Kharif,,,,,,0.7517482517482518,0.5822550831792976,0.6550522648083623,0.7227314814814816,0.7339841688654354,
TR,UNAKOTI,Cowpea(Lobia),Kharif,,,,,,0.7705479452054794,0.620253164556962,0.6902985074626866,0.7414964370546319,0.7548395061728395,
TR,WEST TRIPURA,Cowpea(Lobia),Kharif,,,,,,0.7758620689655172,0.6727941176470589,0.7321428571428571,0.7209714285714286,0.7357333333333332,
TR,DHALAI,Gram,Rabi,0.875,0.85,0.6666666666666666,0.8604651162790697,1,0.8709677419354839,0.6410256410256411,0.8809523809523809,0.7506666666666667,0.7115384615384616,
TR,GOMATI,Gram,Rabi,,,0.875,,1,0.7894736842105263,0.6842105263157895,0.6571428571428571,0.6778947368421053,0.6666666666666666,
TR,KHOWAI,Gram,Rabi,,,0.8333333333333334,,0.8307692307692308,0.8,0.6470588235294118,1,0.7272727272727273,0.625,
TR,NORTH TRIPURA,Gram,Rabi,0.696969696969697,0.7346938775510204,0.7631578947368421,0.7307692307692307,0.82,0.7692307692307693,0.6153846153846154,0.8392857142857143,0.636875,0.6041666666666666,
TR,SEPAHIJALA,Gram,Rabi,,,,,,0.8,0.5897435897435898,0.7142857142857143,0.6405128205128205,0.59375,
