State,District,Crop,Season,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21
HP,BILASPUR,Arhar/Tur,Kharif,,,,,,,,,0.3333333333333333,,
HP,CHAMBA,Arhar/Tur,Kharif,,,0.2,0.2727272727272727,0.3333333333333333,0.25,,0.4166666666666667,0.5263157894736842,,
HP,KULLU,Arhar/Tur,Kharif,,,,,,,,,0.5,,
HP,SHIMLA,Arhar/Tur,Kharif,0.2857142857142857,0.3,0.4,0.2727272727272727,0.4,0.4444444444444444,0.1111111111111111,0.6111111111111112,0.5,,
HP,SIRMAUR,Arhar/Tur,Kharif,1,1,0.3333333333333333,0.5,,0.26666666666666666,1,0.4666666666666667,0.5555555555555556,,
HP,BILASPUR,Bajra,Kharif,,,0.5034013605442177,,,,,,0.5,,
HP,CHAMBA,Bajra,Kharif,,,0.46788990825688076,,,,,,,,
HP,HAMIRPUR,Bajra,Kharif,0.4444444444444444,0.5,0.4896265560165975,0.6782608695652174,0.6782608695652174,0.4,0.4,0.6,0.5,,
HP,KANGRA,Bajra,Kharif,0.5319148936170213,0.5862068965517241,0.5117117117117117,0.56875,0.5040650406504065,0.6041666666666666,0.4827586206896552,0.75,0.819672131147541,,
HP,MANDI,Bajra,Kharif,0.5777777777777777,0.4642857142857143,0.5186567164179104,0.5,0.5,0.5652173913043478,0.5151515151515151,0.7391304347826086,0.4666666666666667,,
HP,SHIMLA,Bajra,Kharif,0.5,0.3333333333333333,0.49101796407185627,0.5,0.5,1,1,1,0.5,,
HP,SIRMAUR,Bajra,Kharif,0.25,0.5714285714285714,0.5532646048109966,0.4148936170212766,0.4148936170212766,0.5,0.5,0.5,1,,
HP,UNA,Bajra,Kharif,,,0.5,,,,,,,,
HP,BILASPUR,Barley,Rabi,1.3021582733812949,1.9275362318840579,1.8308823529411764,0.9701492537313433,1.894736842105263,1.9242424242424243,0.9692307692307692,1.9545454545454546,1.946969696969697,,
HP,CHAMBA,Barley,Rabi,1.4806980433633,1.3359022056869518,2.0842105263157893,1.0968093809653667,2.161201432901626,1.8766360345307713,1.096819589079651,1.9323308270676691,1.9131812420785805,,
HP,HAMIRPUR,Barley,Rabi,1.075,1.7435897435897436,1.5128205128205128,0.8157894736842105,1.5526315789473684,1.5263157894736843,0.8108108108108109,1.6578947368421053,1.7590361445783131,,
HP,KANGRA,Barley,Rabi,1.4683684794672587,1.4432874674600222,2.0672205438066467,1.0877527661198017,2.1430223592906708,1.9243959469992207,1.087829854273336,1.9321901792673422,1.9298013245033112,,
