State,District,Crop,Season,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21
MH,AHMEDNAGAR,Arhar/Tur,Kharif,0.6420454545454546,0.5,0.23157894736842105,0.8363636363636363,0.1978021978021978,0.23655913978494625,1.0031864530225783,0.9936305732484076,0.2496064644768601,,
MH,AKOLA,Arhar/Tur,Kharif,0.8471544715447155,0.3536977491961415,1.4896,1.2601503759398496,0.3912175648702595,0.8305709023941068,2.370544058744993,1.0180808098021505,0.605301888775975,,
MH,AMRAVATI,Arhar/Tur,Kharif,0.5259197324414716,0.8541176470588235,1.0751211631663975,1.3918918918918919,0.35452793834296725,0.532347504621072,1.1983492643460674,0.9893143365983972,1.1128150124542384,,
MH,AURANGABAD,Arhar/Tur,Kharif,0.8782894736842105,0.7977839335180056,0.33240997229916897,0.9370629370629371,0.26443768996960487,0.2713004484304933,1.1769287772745987,0.8231611893583725,0.25949183398854914,,
MH,BEED,Arhar/Tur,Kharif,0.5464743589743589,0.5737051792828686,0.4043824701195219,0.6684397163120568,0.16831683168316833,0.16182572614107885,0.9151698620921628,0.5637149028077754,0.10972007589835879,,
MH,BHANDARA,Arhar/Tur,Kharif,0.9431818181818182,0.8695652173913043,1.0674157303370786,0.6283185840707964,0.3448275862068966,0.45217391304347826,1.9441813261163734,1.0662332385209263,0.9905169063350175,,
MH,BULDHANA,Arhar/Tur,Kharif,0.5533854166666666,0.5547169811320755,0.5219976218787158,0.7014218009478673,0.26580459770114945,0.3333333333333333,0.8281619233535396,0.6271802611719929,0.5136850680576142,,
MH,CHANDRAPUR,Arhar/Tur,Kharif,0.8611111111111112,0.7492795389048992,1.3948126801152738,0.8742331288343558,0.518324607329843,0.6770025839793282,1.8160575941010886,1.3343474066928842,1.1027255087766799,,
MH,DHULE,Arhar/Tur,Kharif,0.8913043478260869,0.5866666666666667,0.4878048780487805,0.8333333333333334,0.4482758620689655,0.35333333333333333,0.841114292006166,0.9393939393939394,0.3841971728887278,,
MH,GADCHIROLI,Arhar/Tur,Kharif,0.9411764705882353,0.8656716417910447,1.0689655172413792,0.6341463414634146,0.34782608695652173,0.391304347826087,1.944277108433735,1.0662389130024532,0.9905712701053799,,
MH,GONDIA,Arhar/Tur,Kharif,0.9433962264150944,0.873015873015873,1.064516129032258,0.6333333333333333,0.3384615384615385,0.4461538461538462,1.944207317073171,1.0662574756059175,0.9904364458355068,,
MH,HINGOLI,Arhar/Tur,Kharif,0.7663230240549829,0.8,1.3033419023136248,0.8534704370179949,0.45012165450121655,0.28936170212765955,1.0832558687597376,0.8038961038961039,0.38580902984440096,,
MH,JALGAON,Arhar/Tur,Kharif,0.89375,0.7869822485207101,0.6284153005464481,1.108695652173913,0.5256410256410257,0.4967741935483871,1.0821190042501518,0.7384615384615385,0.5033746589440429,,
MH,JALNA,Arhar/Tur,Kharif,1.0169491525423728,0.5256166982922201,0.23275862068965517,1.0746606334841629,0.2521186440677966,0.2172043010752688,1.3302148302148302,0.7830882352941176,0.3545359173982662,,
MH,KOLHAPUR,Arhar/Tur,Kharif,0.3333333333333333,0.28,0.1111111111111111,0.5,0.26666666666666666,0.13333333333333333,0.3769871309613929,0.15,1.3269740328563857,,
MH,LATUR,Arhar/Tur,Kharif,1.1659142212189617,0.8099717779868297,1.4111006585136407,1.3896797153024911,0.25,0.26592082616179,3.42937579799678,1.1805929919137466,0.4770043913855217,,
MH,NAGPUR,Arhar/Tur,Kharif,0.8392857142857143,0.8,0.7328519855595668,0.4539249146757679,0.3403225806451613,0.41150442477876104,2.568819497334349,1.1213072014308885,0.7767076136040674,,
MH,NANDED,Arhar/Tur,Kharif,0.5915080527086384,0.6421052631578947,0.5720930232558139,0.6438547486033519,0.2053072625698324,0.18725617685305593,1.2099782980098814,0.8795336787564767,0.9242006429830107,,
MH,NANDURBAR,Arhar/Tur,Kharif,0.7263681592039801,0.47342995169082125,0.37967914438502676,0.39166666666666666,0.2222222222222222,0.3088235294117647,0.535118549511855,0.5523809523809524,0.23246103801524493,,
MH,NASHIK,Arhar/Tur,Kharif,0.6138613861386139,0.7614678899082569,0.631578947368421,0.7029702970297029,0.2631578947368421,0.288135593220339,0.7628075837031061,0.8157894736842105,0.2495052117693627,,
MH,OSMANABAD,Arhar/Tur,Kharif,0.7720042417815483,0.7556237218813906,0.30042918454935624,1.1455445544554455,0.28316831683168314,0.14380165289256197,0.8779264714687743,0.8264580369843528,0.22999534875708452,,
MH,PALGHAR,Arhar/Tur,Kharif,,,,,0.391304347826087,0.36,0.8193473193473193,0.48,0.1632034632034632,,
MH,PARBHANI,Arhar/Tur,Kharif,0.584319526627219,0.6237037037037036,0.6047197640117994,0.750354609929078,0.2055393586005831,0.1419753086419753,1.2633025609917918,1.5028142589118199,0.4513237245907747,,
MH,PUNE,Arhar/Tur,Kharif,0.6206896551724138,0.5172413793103449,0.17647058823529413,0.5714285714285714,0.23333333333333334,0.46153846153846156,0.8725324309080654,0.65,0.30643699002719854,,
MH,RAIGAD,Arhar/Tur,Kharif,0.46153846153846156,0.6153846153846154,0.13333333333333333,0.5,0.4166666666666667,0.375,0.8191126279863482,0.6666666666666666,0.16062176165803108,,
MH,RATNAGIRI,Arhar/Tur,Kharif,0.42857142857142855,0.5714285714285714,0.2,1,0.3333333333333333,0.375,0.8166666666666667,,,,
