State,District,Crop,Season,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21
OD,ANUGUL,Groundnut,Autumn,0.9169803063457331,0.96801872074883,1.081991455800197,1.1269746646795828,1.2939857845817389,1.1440031771247023,1.0409716599190284,1.1350142721217888,1.4519867549668874,2.0790291262135923,
OD,BALANGIR,Groundnut,Autumn,0.9480023273855701,0.6110006483682732,1.2009979113483407,1.25,1.3030004688232537,0.8549903100775194,1.0460156760287393,0.9579375848032564,1.565891472868217,1.6210300429184552,
OD,BALESHWAR,Groundnut,Summer,1.079021372328459,1.5639848066298343,1.369,1.413,1.6149653121902874,1.1979797979797981,0.8509964830011725,1.0170078740157482,1.7220000000000002,1.5339168490153172,
OD,BARGARH,Groundnut,Autumn,0.9780002510670349,0.8869983948635635,1.053000604438304,1.1119993908938632,0.862001042209484,0.7010029354207437,0.867001013171226,0.8040021175224987,0.8050061996280224,0.9990045789368903,
OD,BHADRAK,Groundnut,Summer,0.7816666666666666,2.275,1.475,1.03,1.0855072463768116,1.1321428571428573,1.133020134228188,0.6904761904761905,0.7105263157894737,,
OD,BOUDH,Groundnut,Summer,0.85,0.6185185185185185,0.675,0.6138888888888889,0.6722222222222223,0.5142857142857143,0.688888888888889,0.6148148148148148,0.9,1.1333333333333335,
OD,CUTTACK,Groundnut,Autumn,0.7810888252148998,0.6451456310679612,0.6442622950819672,1.06,1.556980056980057,0.8450310559006212,1.163157894736842,1.3749726775956286,1.0296296296296297,1.767741935483871,
OD,DEOGARH,Groundnut,Autumn,0.7601036269430052,0.9889830508474576,1.2887755102040817,1.8909090909090909,1.7307692307692308,2.5526315789473686,1.3112000000000001,1.3280701754385966,1.9637362637362639,2.512121212121212,
OD,DHENKANAL,Groundnut,Autumn,0.795968992248062,0.7649655172413793,0.9899497487437185,1.2909420289855074,1.156198347107438,0.8479876160990714,1.0797202797202798,0.897872340425532,0.7105263157894737,1.308,
OD,GAJAPATI,Groundnut,Autumn,0.9818181818181819,0.9674418604651163,0.984090909090909,0.9969849246231156,1.091891891891892,0.9080000000000001,1.0776119402985076,1.4,0.9,1.3666666666666667,
OD,GANJAM,Groundnut,Autumn,1.108984375,1.1090517241379312,1.1169650468883205,0.7019791666666666,1.1490316901408453,1.3070707070707073,1.2390052356020942,1.2381889763779528,1.0170454545454546,1.085483870967742,
OD,JAGATSINGHAPUR,Groundnut,Summer,1.123961661341853,1.3580263157894736,1.5110389610389612,1.840041928721174,1.6779765576804442,1.29,1.398125,1.2371191135734072,1.5510204081632653,1.5603305785123969,
OD,JAJAPUR,Groundnut,Autumn,0.9925,1.644998463429625,0.725,1.3,1.2020000000000002,1.030999118660364,1.4939978173881412,0.86,1.284,0.9272727272727274,
OD,JHARSUGUDA,Groundnut,Summer,0.75,0.7400437636761488,0.8389380530973451,1.4188888888888889,2.390058479532164,2.2333333333333334,1.0904761904761906,1.3162962962962965,1.5455882352941177,1.4774193548387098,
OD,KALAHANDI,Groundnut,Autumn,0.9789585547290117,0.6500496524329692,0.8760362694300518,0.855030487804878,0.7288770053475937,0.43102725366876316,0.9479979979979981,0.8291044776119404,0.9220338983050849,1.1490196078431372,
OD,KANDHAMAL,Groundnut,Autumn,0.7490706319702602,0.8080536912751678,0.7581395348837209,0.7169354838709677,1.040251572327044,0.908,1.1703125,1.5172413793103448,1.042857142857143,1.2461538461538462,
OD,KENDRAPARA,Groundnut,Summer,0.9850111146395681,1.0679811401628805,0.9680070963926671,1.6610075566750628,1.5870000000000002,1.2359879032258065,1.158095238095238,1.1869436201780414,1.860064935064935,1.523170731707317,
OD,KENDUJHAR,Groundnut,Autumn,0.9362416107382551,0.7769230769230769,0.8813559322033898,0.9205882352941177,1.3039473684210527,0.774390243902439,1.1376811594202898,1.3407079646017699,1.65,1.8532846715328468,
OD,KHORDHA,Groundnut,Summer,1.42397476340694,1.401015228426396,1.176158940397351,1.3439613526570047,1.2426666666666668,1.2550702028081124,2.459756097560976,2.030666666666667,3.8277456647398846,2.238356164383562,
OD,KORAPUT,Groundnut,Autumn,0.8,1.0028776978417266,1.0069565217391303,1.1181818181818182,0.7661290322580645,1.0159922928709058,1.0260309278350517,1.4339677891654468,1.546023965141612,1.4120335110434121,
OD,MALKANGIRI,Groundnut,Summer,2.150997150997151,1.7710010881392817,2.4829924650161463,2.3760119047619046,2.330024449877751,2.4600000000000004,3.246006389776358,3.046006066734075,2.928006589785832,4.101009874326751,
OD,MAYURBHANJ,Groundnut,Summer,0.3,0.725,0.948780487804878,0.5956521739130435,0.9222222222222223,1.1969773299748112,0.7518248175182481,0.8531914893617022,1.3441441441441442,1.8760416666666668,
OD,NABARANGPUR,Groundnut,Autumn,0.6120437956204379,0.27794871794871795,0.5488997555012225,0.638121546961326,0.802046783625731,0.4410344827586207,0.5390123456790124,0.6166666666666667,0.4007042253521127,0.8710144927536232,
OD,NAYAGARH,Groundnut,Autumn,1.0207792207792208,1.0927083333333334,1.3985915492957746,0.6,0.680952380952381,1.25,0.6833333333333335,2.3804123711340206,0.8833333333333334,0.7382978723404255,
OD,NUAPADA,Groundnut,Autumn,1.0789759036144577,0.617004048582996,0.9140252454417953,0.8910373443983403,0.9040250447227192,0.6209737827715356,1.0340105648110525,0.8930323846908734,1.030073349633252,0.9110225763612217,
OD,PURI,Groundnut,Summer,1.1310020876826723,1.077994555353902,1.2580110497237569,1.5180117285674393,1.314,1.2430038134350252,1.7759868421052631,1.43,1.9159600997506236,2.1230021598272137,
