State,District,Crop,Season,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21
UK,ALMORA,Arhar/Tur,Kharif,0.75,0.7647058823529411,0.75,0.7894736842105263,0.78,0.75,0.5714285714285714,0.5463917525773195,0.5416666666666666,,
UK,BAGESHWAR,Arhar/Tur,Kharif,,0.2631578947368421,1,0.75,,0.6666666666666666,,,1,,
UK,CHAMOLI,Arhar/Tur,Kharif,0.4649122807017544,0.4326923076923077,0.5153846153846153,0.5100671140939598,0.5130890052356021,0.5277777777777778,0.5753424657534246,0.542713567839196,0.5416666666666666,,
UK,CHAMPAWAT,Arhar/Tur,Kharif,0.8,0.25075528700906347,0.24242424242424243,0.20833333333333334,0.25862068965517243,0.7058823529411765,0.5294117647058824,0.5,0.5416666666666666,,
UK,DEHRADUN,Arhar/Tur,Kharif,0.8851063829787233,1,0.9124087591240876,1,1,1,0.834061135371179,0.8823529411764706,0.8821138211382114,,
UK,NAINITAL,Arhar/Tur,Kharif,1,0.5,0.5384615384615384,1,0.5333333333333333,0.5,0.5769230769230769,,1,,
UK,PAURI GARHWAL,Arhar/Tur,Kharif,0.6132723112128147,0.7142857142857143,0.8729641693811075,0.8709677419354839,0.8725761772853186,0.5,0.5994236311239193,0.8015037593984963,0.7980295566502463,,
UK,PITHORAGARH,Arhar/Tur,Kharif,0.8,0.3358208955223881,0.32941176470588235,1,1,0.7230769230769231,,,0.6666666666666666,,
UK,RUDRA PRAYAG,Arhar/Tur,Kharif,0.8666666666666667,0.925531914893617,0.8365384615384616,0.8428571428571429,0.8450704225352113,1,1.0704225352112675,1.0529411764705883,1.0508474576271187,,
UK,TEHRI GARHWAL,Arhar/Tur,Kharif,0.6510228640192539,0.750236518448439,0.7627401837928154,0.7628267182962246,1.069753086419753,1.0500641848523748,1.0782747603833867,1.1327720207253886,0.8779599271402551,,
UK,UDAM SINGH NAGAR,Arhar/Tur,Kharif,,,1,0.75,1,1,0.5,1,0.5,,
UK,UTTAR KASHI,Arhar/Tur,Kharif,0.778169014084507,0.8210526315789474,0.8777777777777778,0.8758620689655172,0.7361477572559367,0.6035353535353535,0.8791946308724832,0.9241071428571429,0.5495495495495496,,
UK,BAGESHWAR,Bajra,Kharif,,,,,1,,,,,,
UK,CHAMPAWAT,Bajra,Kharif,,,,,,1,,,,,
UK,HARIDWAR,Bajra,Kharif,,,1,1,,,,,,,
UK,ALMORA,Barley,Rabi,1.0412496208674553,1.0569316081330868,1.1961585615038823,1.3646586345381526,1.0319465081723627,0.5297491039426523,0.9247110278038113,0.985958485958486,1.0859618717504333,,
UK,BAGESHWAR,Barley,Rabi,1.290218270008084,1.6561546286876907,1.2565891472868218,1.2882154882154881,0.9793926247288504,1.5932802829354553,1.4595469255663431,1.2046936114732725,1.3534401508011311,,
UK,CHAMOLI,Barley,Rabi,1.5007792207792208,1.4028703229113275,1.3881773399014778,1.3911022576361223,1.3115151515151515,1.1572123176661264,1.2770378263185935,1.3022151898734178,1.4412393162393162,,
UK,CHAMPAWAT,Barley,Rabi,1.186221743810549,1.271774193548387,1.3720472440944882,1.311867525298988,1.3244444444444445,0.6628407460545194,1.355889724310777,1.7284263959390862,1.698611111111111,,
UK,DEHRADUN,Barley,Rabi,1.9986595174262736,1.9110512129380053,2.0436046511627906,2.26867627785059,1.1332263242375602,1.45662100456621,1.5754716981132075,1.5528596187175043,1.6312178387650085,,
UK,HARIDWAR,Barley,Rabi,2,1.9,1.2307692307692308,1.8333333333333333,1.0714285714285714,1.1666666666666667,1.5,1.7142857142857142,1.2857142857142858,,
UK,NAINITAL,Barley,Rabi,1.513157894736842,1.3203559510567298,1.8342420937840784,1.3913808267370273,1.1679920477137178,0.9744572158365262,1.382063882063882,1.461756373937677,1.4058988764044944,,
UK,PAURI GARHWAL,Barley,Rabi,1.082428765264586,1.0632031767041694,1.2440255806125884,1.2330354187355181,1.1311369509043927,0.9921148402749697,1.147872340425532,1.47673531655225,1.5801403130059364,,
UK,PITHORAGARH,Barley,Rabi,1.3558410516880788,1.321564555209415,1.431896822900283,1.3662330316742082,1.3062060889929743,0.9642058165548099,1.4027089527585068,1.370298133184731,1.422836994846759,,
UK,RUDRA PRAYAG,Barley,Rabi,1.4830827067669172,1.62533215234721,1.4267241379310345,1.4461400359066428,1.1846381093057607,1.0409698996655519,1.2050874403815581,1.243722304283604,1.2276729559748427,,
UK,TEHRI GARHWAL,Barley,Rabi,1.2005862646566163,1.2360020931449502,1.3615916955017302,1.3809018567639257,1.2239024390243902,1.0813308687615526,1.495830660679923,1.2712355212355213,1.704217536071032,,
UK,UDAM SINGH NAGAR,Barley,Rabi,1.6470588235294117,1.16,0.275,1.6153846153846154,1.1428571428571428,1.1111111111111112,1.3333333333333333,1.5714285714285714,1.3333333333333333,,
UK,UTTAR KASHI,Barley,Rabi,1.3813229571984436,1.4137931034482758,1.5731707317073171,1.5020242914979758,1.2307692307692308,1.3855421686746987,1.492063492063492,2.0491803278688523,1.4865771812080537,,
UK,ALMORA,Garlic,Whole Year,1.4011299435028248,3.1027027027027025,2.9513513513513514,1.502857142857143,1.509433962264151,1.4412955465587045,1.6569767441860466,1.8213592233009708,2.6991869918699187,,
UK,BAGESHWAR,Garlic,Whole Year,1.45,2.911111111111111,2.5964912280701755,1.5227272727272727,1.537037037037037,1.4285714285714286,1.6296296296296295,1.7980769230769231,3.3684210526315788,,
